TIME,VALUE
1703523648840,0
1703523648860,0
1703523648880,0
1703523648900,0
1703523648920,0
1703523648940,0
1703523648960,0
1703523648980,0
1703523649000,0
1703523649020,0
1703523649040,0
1703523649060,0
1703523649080,0
1703523649100,0
1703523649120,0
1703523649140,0
1703523649160,0
1703523649180,0
1703523649200,0
1703523649220,0
1703523649240,0
1703523649260,0
1703523649280,0
1703523649300,0
1703523649320,0
1703523649340,0
1703523649360,0
1703523649380,0
1703523649400,0
1703523649420,0
1703523649440,0
1703523649460,0
1703523649480,0
1703523649500,0
1703523649520,0
1703523649540,0
1703523649560,0
1703523649580,0
1703523649600,0
1703523649620,0
1703523649640,0
1703523649660,0
1703523649680,0
1703523649700,0
1703523649720,0
1703523649740,0
1703523649760,6
1703523649780,0
1703523649800,0
1703523649820,0
1703523649840,0
1703523649860,0
1703523649880,0
1703523649900,17
1703523649920,34
1703523649940,56
1703523649960,49
1703523649980,39
1703523650000,173
1703523650020,112
1703523650040,69
1703523650060,116
1703523650080,135
1703523650100,121
1703523650120,210
1703523650140,209
1703523650160,149
1703523650180,196
1703523650200,234
1703523650220,295
1703523650240,351
1703523650260,391
1703523650280,335
1703523650300,442
1703523650320,613
1703523650340,435
1703523650360,716
1703523650380,633
1703523650400,792
1703523650420,939
1703523650440,790
1703523650460,796
1703523650480,1010
1703523650500,1077
1703523650520,2151
1703523650540,1432
1703523650560,1253
1703523650580,1904
1703523650600,1313
1703523650620,1437
1703523650640,1447
1703523650660,1617
1703523650680,1488
1703523650700,1652
1703523650720,1778
1703523650740,1808
1703523650760,2000
1703523650780,1753
1703523650800,1936
1703523650820,2170
1703523650840,2029
1703523650860,2029
1703523650880,2039
1703523650900,2074
1703523650920,2035
1703523650940,2112
1703523650960,2155
1703523650980,2174
1703523651000,2179
1703523651020,2209
1703523651040,2209
1703523651060,2221
1703523651080,2198
1703523651100,2194
1703523651120,2171
1703523651140,2123
1703523651160,2163
1703523651180,2161
1703523651200,2069
1703523651220,2043
1703523651240,1816
1703523651260,1987
1703523651280,2017
1703523651300,1986
1703523651320,1584
1703523651340,1776
1703523651360,1895
1703523651380,1671
1703523651400,1766
1703523651420,1663
1703523651440,1658
1703523651460,1631
1703523651480,1535
1703523651500,1631
1703523651520,1399
1703523651540,1511
1703523651560,1493
1703523651580,1456
1703523651600,1392
1703523651620,1473
1703523651640,1322
1703523651660,1013
1703523651680,1222
1703523651700,1173
1703523651720,1170
1703523651740,1147
1703523651760,1051
1703523651780,727
1703523651800,912
1703523651820,866
1703523651840,888
1703523651860,729
1703523651880,798
1703523651900,1063
1703523651920,1065
1703523651940,313
1703523651960,682
1703523651980,613
1703523652000,543
1703523652020,171
1703523652040,404
1703523652060,0
1703523652080,71
1703523652100,118
1703523652120,112
1703523652140,0
1703523652160,0
1703523652180,0
1703523652200,0
1703523652220,0
1703523652240,0
1703523652260,0
1703523652280,0
1703523652300,0
1703523652320,0
1703523652340,0
1703523652360,0
1703523652380,0
1703523652400,0
1703523652420,0
1703523652440,0
1703523652460,0
1703523652480,0
1703523652500,0
1703523652520,0
1703523652540,0
1703523652560,0
1703523652580,0
1703523652600,64
1703523652620,83
1703523652640,39
1703523652660,46
1703523652680,26
1703523652700,0
1703523652720,0
1703523652740,0
1703523652760,0
1703523652780,0
1703523652800,0
1703523652820,0
1703523652840,0
1703523652860,0
1703523652880,0
1703523652900,0
1703523652920,0
1703523652940,0
1703523652960,0
1703523652980,0
1703523653000,0
1703523653020,0
1703523653040,0
1703523653060,0
1703523653080,0
1703523653100,0
1703523653120,0
1703523653140,0
1703523653160,0
1703523653180,0
1703523653200,0
1703523653220,0
1703523653240,0
1703523653260,0
1703523653280,0
1703523653300,0
1703523653320,0
1703523653340,0
1703523653360,0
1703523653380,0
1703523653400,0
1703523653420,0
1703523653440,0
1703523653460,0
1703523653480,0
1703523653500,0
1703523653520,0
1703523653540,0
1703523653560,0
1703523653580,0
1703523653600,0
1703523653620,0
1703523653640,0
1703523653660,0
1703523653680,0
1703523653700,0
1703523653720,0
1703523653740,0
1703523653760,0
1703523653780,0
1703523653800,0
1703523653820,0
1703523653840,0
1703523653860,0
1703523653880,0
1703523653900,0
1703523653920,0
1703523653940,0
1703523653960,0
1703523653980,0
1703523654000,0
1703523654020,0
1703523654040,0
1703523654060,0
1703523654080,0
1703523654100,0
1703523654120,0
1703523654140,0
1703523654160,0
1703523654180,0
1703523654200,0
1703523654220,0
1703523654240,0
1703523654260,0
1703523654280,0
1703523654300,0
1703523654320,0
1703523654340,0
1703523654360,0
1703523654380,0
1703523654400,0
1703523654420,0
1703523654440,0
1703523654460,0
1703523654480,0
1703523654500,0
1703523654520,0
1703523654540,0
1703523654560,0
1703523654580,0
1703523654600,0
1703523654620,0
1703523654640,0
1703523654660,0
1703523654680,0
1703523654700,0
1703523654720,0
1703523654740,0
1703523654760,0
1703523654780,0
1703523654800,0
1703523654820,0
1703523654840,0
1703523654860,0
1703523654880,0
1703523654900,0
1703523654920,0
1703523654940,0
1703523654960,0
1703523654980,0
1703523655000,0
1703523655020,167
1703523655040,0
1703523655060,0
1703523655080,0
1703523655100,0
1703523655120,167
1703523655140,15
1703523655160,14
1703523655180,0
1703523655200,32
1703523655220,16
1703523655240,49
1703523655260,91
1703523655280,96
1703523655300,93
1703523655320,134
1703523655340,157
1703523655360,139
1703523655380,118
1703523655400,119
1703523655420,397
1703523655440,242
1703523655460,176
1703523655480,425
1703523655500,303
1703523655520,371
1703523655540,397
1703523655560,534
1703523655580,506
1703523655600,771
1703523655620,627
1703523655640,625
1703523655660,603
1703523655680,859
1703523655700,921
1703523655720,956
1703523655740,1005
1703523655760,1072
1703523655780,1163
1703523655800,1067
1703523655820,1247
1703523655840,1462
1703523655860,1318
1703523655880,1301
1703523655900,1747
1703523655920,1584
1703523655940,2007
1703523655960,1717
1703523655980,1573
1703523656000,1762
1703523656020,1969
1703523656040,1760
1703523656060,1921
1703523656080,1988
1703523656100,1907
1703523656120,1951
1703523656140,1697
1703523656160,1661
1703523656180,1694
1703523656200,1680
1703523656220,1727
1703523656240,1723
1703523656260,2254
1703523656280,2233
1703523656300,2214
1703523656320,2182
1703523656340,2215
1703523656360,2211
1703523656380,2153
1703523656400,2149
1703523656420,2192
1703523656440,2146
1703523656460,2062
1703523656480,2107
1703523656500,1589
1703523656520,429
1703523656540,1914
1703523656560,1843
1703523656580,1937
1703523656600,1845
1703523656620,1900
1703523656640,1694
1703523656660,1521
1703523656680,1760
1703523656700,1642
1703523656720,1719
1703523656740,1584
1703523656760,1519
1703523656780,1455
1703523656800,1493
1703523656820,1450
1703523656840,1514
1703523656860,1413
1703523656880,1200
1703523656900,1326
1703523656920,1307
1703523656940,1299
1703523656960,1304
1703523656980,1265
1703523657000,1234
1703523657020,1118
1703523657040,1220
1703523657060,550
1703523657080,405
1703523657100,921
1703523657120,720
1703523657140,880
1703523657160,598
1703523657180,688
1703523657200,447
1703523657220,571
1703523657240,443
1703523657260,202
1703523657280,105
1703523657300,112
1703523657320,668
1703523657340,671
1703523657360,656
1703523657380,627
1703523657400,621
1703523657420,600
1703523657440,583
1703523657460,560
1703523657480,0
1703523657500,0
1703523657520,0
1703523657540,0
1703523657560,0
1703523657580,0
1703523657600,0
1703523657620,0
1703523657640,0
1703523657660,0
1703523657680,0
1703523657700,80
1703523657720,239
1703523657740,241
1703523657760,214
1703523657780,149
1703523657800,144
1703523657820,105
1703523657840,80
1703523657860,53
1703523657880,0
1703523657900,0
1703523657920,0
1703523657940,0
1703523657960,0
1703523657980,0
1703523658000,0
1703523658020,0
1703523658040,0
1703523658060,0
1703523658080,0
1703523658100,0
1703523658120,0
1703523658140,0
1703523658160,0
1703523658180,0
1703523658200,0
1703523658220,0
1703523658240,0
1703523658260,0
1703523658280,0
1703523658300,0
1703523658320,0
1703523658340,0
1703523658360,0
1703523658380,0
1703523658400,0
1703523658420,0
1703523658440,0
1703523658460,0
1703523658480,0
1703523658500,0
1703523658520,0
1703523658540,0
1703523658560,0
1703523658580,0
1703523658600,0
1703523658620,0
1703523658640,0
1703523658660,0
1703523658680,0
1703523658700,0
1703523658720,0
1703523658740,0
1703523658760,0
1703523658780,0
1703523658800,0
1703523658820,0
1703523658840,0
1703523658860,0
1703523658880,0
1703523658900,0
1703523658920,0
1703523658940,0
1703523658960,0
1703523658980,0
1703523659000,0
1703523659020,0
1703523659040,0
1703523659060,0
1703523659080,0
1703523659100,0
1703523659120,0
1703523659140,0
1703523659160,0
1703523659180,0
1703523659200,0
1703523659220,0
1703523659240,0
1703523659260,0
1703523659280,0
1703523659300,0
1703523659320,0
1703523659340,0
1703523659360,0
1703523659380,0
1703523659400,0
1703523659420,0
1703523659440,0
1703523659460,0
1703523659480,0
1703523659500,0
1703523659520,0
1703523659540,0
1703523659560,0
1703523659580,0
1703523659600,0
1703523659620,0
1703523659640,0
1703523659660,0
1703523659680,0
1703523659700,0
1703523659720,0
1703523659740,0
1703523659760,0
1703523659780,0
1703523659800,0
1703523659820,0
1703523659840,0
1703523659860,0
1703523659880,0
1703523659900,0
1703523659920,0
1703523659940,0
1703523659960,0
1703523659980,0
1703523660000,0
1703523660020,0
1703523660040,0
1703523660060,0
1703523660080,0
1703523660100,0
1703523660120,0
1703523660140,0
1703523660160,0
1703523660180,0
1703523660200,0
1703523660220,0
1703523660240,0
1703523660260,0
1703523660280,20
1703523660300,16
