TIME,VALUE
1702912903952,2189
1702912903972,2189
1702912903992,2189
1702912904012,2190
1702912904032,2186
1702912904052,2181
1702912904072,2189
1702912904092,2187
1702912904112,2189
1702912904132,2191
1702912904152,2189
1702912904172,2187
1702912904192,2189
1702912904212,2189
1702912904232,2192
1702912904252,2190
1702912904272,2190
1702912904292,2189
1702912904312,2163
1702912904332,2179
1702912904352,2187
1702912904372,2187
1702912904392,2190
1702912904412,2191
1702912904432,2190
1702912904452,2191
1702912904472,2189
1702912904492,2186
1702912904512,2192
1702912904532,2194
1702912904552,2192
1702912904572,2186
1702912904592,2191
1702912904612,2191
1702912904632,2208
1702912904652,2188
1702912904672,2169
1702912904692,2179
1702912904712,2179
1702912904732,2176
1702912904752,2181
1702912904772,2179
1702912904792,2179
1702912904812,2178
1702912904832,2164
1702912904852,2180
1702912904872,2179
1702912904892,2179
1702912904912,2205
1702912904932,2199
1702912904952,2187
1702912904972,2191
1702912904992,2191
1702912905012,2187
1702912905032,2188
1702912905052,2191
1702912905072,2187
1702912905092,2192
1702912905112,2189
1702912905132,2179
1702912905152,2187
1702912905172,2192
1702912905192,2190
1702912905212,2191
1702912905232,2189
1702912905252,2186
1702912905272,2186
1702912905292,2192
1702912905312,2189
1702912905332,2175
1702912905352,2173
1702912905372,2186
1702912905392,2191
1702912905412,2191
1702912905432,2189
1702912905452,2189
1702912905472,2188
1702912905492,2190
1702912905512,2190
1702912905532,2172
1702912905552,2181
1702912905572,2188
1702912905592,2187
1702912905612,2190
1702912905632,2192
1702912905652,2189
1702912905672,2194
1702912905692,2178
1702912905712,2181
1702912905732,2178
1702912905752,2176
1702912905772,2192
1702912905792,2189
1702912905812,2189
1702912905832,2189
1702912905852,2189
1702912905872,2192
1702912905892,2189
1702912905912,2206
1702912905932,2191
1702912905952,2185
1702912905972,2190
1702912905992,2191
1702912906012,2192
1702912906032,2190
1702912906052,2187
1702912906072,2191
1702912906092,2186
1702912906112,2191
1702912906132,2191
1702912906152,2170
1702912906172,2186
1702912906192,2192
1702912906212,2191
1702912906232,2190
1702912906252,2190
1702912906272,2175
1702912906292,2185
1702912906312,2176
1702912906332,2181
1702912906352,2174
1702912906372,2186
1702912906392,2179
1702912906412,2179
1702912906432,2181
1702912906452,2192
1702912906472,2191
1702912906492,2189
1702912906512,2168
1702912906532,2189
1702912906552,2189
1702912906572,2189
1702912906592,2190
1702912906612,2191
1702912906632,2192
1702912906652,2189
1702912906672,2179
1702912906692,2176
1702912906712,2181
1702912906732,2177
1702912906752,2183
1702912906772,2178
1702912906792,2181
1702912906812,2191
1702912906832,2191
1702912906852,2189
1702912906872,2190
1702912906892,2191
1702912906912,2184
1702912906932,2190
1702912906952,2189
1702912906972,2179
1702912906992,2188
1702912907012,2189
1702912907032,2190
1702912907052,2186
1702912907072,2191
1702912907092,2189
1702912907112,2191
1702912907132,2189
1702912907152,2189
1702912907172,2181
1702912907192,2191
1702912907212,2189
1702912907232,2188
1702912907252,2189
1702912907272,2189
1702912907292,2188
1702912907312,2189
1702912907332,2192
1702912907352,2189
1702912907372,2189
1702912907392,2166
1702912907412,2190
1702912907432,2191
1702912907452,2189
1702912907472,2191
1702912907492,2189
1702912907512,2187
1702912907532,2190
1702912907552,2190
1702912907572,2187
1702912907592,2187
1702912907612,2188
1702912907632,2195
1702912907652,2189
1702912907672,2175
1702912907692,2192
1702912907712,2177
1702912907732,2177
1702912907752,2181
1702912907772,2192
1702912907792,2183
1702912907812,2192
1702912907832,2187
1702912907852,2188
1702912907872,2186
1702912907892,2187
1702912907912,2185
1702912907932,2187
1702912907952,2187
1702912907972,2189
1702912907992,2192
1702912908012,2187
1702912908032,2188
1702912908052,2175
1702912908072,2189
1702912908092,2187
1702912908112,2189
1702912908132,2188
1702912908152,2189
1702912908172,2191
1702912908192,2190
1702912908212,2187
1702912908232,2189
1702912908252,2190
1702912908272,2187
1702912908292,2191
1702912908312,2192
1702912908332,2188
1702912908352,2189
1702912908372,2191
1702912908392,2187
1702912908412,2195
1702912908432,2190
1702912908452,2190
1702912908472,2189
1702912908492,2189
1702912908512,2190
1702912908532,2190
1702912908552,2191
1702912908572,2190
1702912908592,2192
1702912908612,2203
1702912908632,2193
1702912908652,2190
1702912908672,2171
1702912908692,2181
1702912908712,2178
1702912908732,2157
1702912908752,2182
1702912908772,2183
1702912908792,2176
1702912908812,2180
1702912908832,2183
1702912908852,2187
1702912908872,2186
1702912908892,2192
1702912908912,2187
1702912908932,2187
1702912908952,2190
1702912908972,2189
1702912908992,2183
1702912909012,2191
1702912909032,2169
1702912909052,2186
1702912909072,2188
1702912909092,2187
1702912909112,2190
1702912909132,2189
1702912909152,2188
1702912909172,2187
1702912909192,2187
1702912909212,2190
1702912909232,2183
1702912909252,2190
1702912909272,2189
1702912909292,2187
1702912909312,2191
1702912909332,2185
1702912909352,2189
1702912909372,2187
1702912909392,2187
1702912909412,2187
1702912909432,2183
1702912909452,2188
1702912909472,2187
1702912909492,2189
1702912909512,2189
1702912909532,2192
1702912909552,2191
1702912909572,2189
1702912909592,2187
1702912909612,2190
1702912909632,2174
1702912909652,2205
1702912909672,2192
1702912909692,2177
1702912909712,2179
1702912909732,2176
1702912909752,2195
1702912909772,2178
1702912909792,2177
1702912909812,2179
1702912909832,2190
1702912909852,2173
1702912909872,2189
1702912909892,2192
1702912909912,2190
1702912909932,2188
1702912909952,2188
1702912909972,2190
1702912909992,2189
1702912910012,2187
1702912910032,2189
1702912910052,2203
1702912910072,2189
1702912910092,2190
1702912910112,2192
1702912910132,2191
1702912910152,2190
1702912910172,2190
1702912910192,2191
1702912910212,2192
1702912910232,2189
1702912910252,2187
1702912910272,2191
1702912910292,2191
1702912910312,2192
1702912910332,2190
1702912910352,2191
1702912910372,2188
1702912910392,2187
1702912910412,2187
1702912910432,2189
1702912910452,2192
1702912910472,2173
1702912910492,2191
1702912910512,2186
1702912910532,2185
1702912910552,2189
1702912910572,2192
1702912910592,2190
1702912910612,2187
1702912910632,2192
1702912910652,2177
1702912910672,2190
1702912910692,2179
1702912910712,2179
1702912910732,2183
1702912910752,2178
1702912910772,2177
1702912910792,2179
1702912910812,2182
1702912910832,2185
1702912910852,2180
1702912910872,2160
1702912910892,2181
1702912910912,2180
1702912910932,2182
1702912910952,2179
1702912910972,2205
1702912910992,2190
1702912911012,2191
1702912911032,2191
1702912911052,2192
1702912911072,2189
1702912911092,2189
1702912911112,2187
1702912911132,2192
1702912911152,2189
1702912911172,2192
1702912911192,2192
1702912911212,2191
1702912911232,2192
1702912911252,2192
1702912911272,2158
1702912911292,2183
1702912911312,2190
